asset,frequency,regime_method_hmm,regime_method_quantile,regime_label_hmm,regime_label_quantile,count
NASDAQ100,1d,hmm_4_states,quantile_2_rolling_60,medium_vol,high_vol,559
NASDAQ100,1d,hmm_4_states,quantile_2_rolling_60,medium_vol,low_vol,790
NASDAQ100,1d,hmm_4_states,quantile_3_rolling_240,extreme_vol,high_vol,325
NASDAQ100,1d,hmm_4_states,quantile_3_rolling_240,extreme_vol,low_vol,16
NASDAQ100,1d,hmm_4_states,quantile_3_rolling_240,extreme_vol,medium_vol,69
NASDAQ100,1d,hmm_4_states,quantile_3_rolling_240,high_vol,high_vol,432
NASDAQ100,1d,hmm_4_states,quantile_3_rolling_240,high_vol,low_vol,284
NASDAQ100,1d,hmm_4_states,quantile_3_rolling_240,high_vol,medium_vol,385
NASDAQ100,1d,hmm_4_states,quantile_3_rolling_240,low_vol,high_vol,258
NASDAQ100,1d,hmm_4_states,quantile_3_rolling_240,low_vol,low_vol,502
NASDAQ100,1d,hmm_4_states,quantile_3_rolling_240,low_vol,medium_vol,404
NASDAQ100,1d,hmm_4_states,quantile_3_rolling_240,medium_vol,high_vol,327
NASDAQ100,1d,hmm_4_states,quantile_3_rolling_240,medium_vol,low_vol,539
NASDAQ100,1d,hmm_4_states,quantile_3_rolling_240,medium_vol,medium_vol,483
NASDAQ100,1d,hmm_4_states,quantile_3_rolling_30,extreme_vol,high_vol,325
NASDAQ100,1d,hmm_4_states,quantile_3_rolling_30,extreme_vol,low_vol,16
NASDAQ100,1d,hmm_4_states,quantile_3_rolling_30,extreme_vol,medium_vol,69
NASDAQ100,1d,hmm_4_states,quantile_3_rolling_30,high_vol,high_vol,432
NASDAQ100,1d,hmm_4_states,quantile_3_rolling_30,high_vol,low_vol,284
NASDAQ100,1d,hmm_4_states,quantile_3_rolling_30,high_vol,medium_vol,385
NASDAQ100,1d,hmm_4_states,quantile_3_rolling_30,low_vol,high_vol,258
NASDAQ100,1d,hmm_4_states,quantile_3_rolling_30,low_vol,low_vol,502
NASDAQ100,1d,hmm_4_states,quantile_3_rolling_30,low_vol,medium_vol,404
NASDAQ100,1d,hmm_4_states,quantile_3_rolling_30,medium_vol,high_vol,327
NASDAQ100,1d,hmm_4_states,quantile_3_rolling_30,medium_vol,low_vol,539
NASDAQ100,1d,hmm_4_states,quantile_3_rolling_30,medium_vol,medium_vol,483
NASDAQ100,1d,hmm_4_states,quantile_3_rolling_60,extreme_vol,high_vol,325
NASDAQ100,1d,hmm_4_states,quantile_3_rolling_60,extreme_vol,low_vol,16
NASDAQ100,1d,hmm_4_states,quantile_3_rolling_60,extreme_vol,medium_vol,69
NASDAQ100,1d,hmm_4_states,quantile_3_rolling_60,high_vol,high_vol,432
NASDAQ100,1d,hmm_4_states,quantile_3_rolling_60,high_vol,low_vol,284
NASDAQ100,1d,hmm_4_states,quantile_3_rolling_60,high_vol,medium_vol,385
NASDAQ100,1d,hmm_4_states,quantile_3_rolling_60,low_vol,high_vol,258
NASDAQ100,1d,hmm_4_states,quantile_3_rolling_60,low_vol,low_vol,502
NASDAQ100,1d,hmm_4_states,quantile_3_rolling_60,low_vol,medium_vol,404
NASDAQ100,1d,hmm_4_states,quantile_3_rolling_60,medium_vol,high_vol,327
NASDAQ100,1d,hmm_4_states,quantile_3_rolling_60,medium_vol,low_vol,539
NASDAQ100,1d,hmm_4_states,quantile_3_rolling_60,medium_vol,medium_vol,483
NASDAQ100,1d,hmm_4_states,quantile_4_rolling_240,extreme_vol,extreme_vol,273
NASDAQ100,1d,hmm_4_states,quantile_4_rolling_240,extreme_vol,high_vol,101
NASDAQ100,1d,hmm_4_states,quantile_4_rolling_240,extreme_vol,low_vol,7
NASDAQ100,1d,hmm_4_states,quantile_4_rolling_240,extreme_vol,medium_vol,29
NASDAQ100,1d,hmm_4_states,quantile_4_rolling_240,high_vol,extreme_vol,317
NASDAQ100,1d,hmm_4_states,quantile_4_rolling_240,high_vol,high_vol,323
NASDAQ100,1d,hmm_4_states,quantile_4_rolling_240,high_vol,low_vol,191
NASDAQ100,1d,hmm_4_states,quantile_4_rolling_240,high_vol,medium_vol,270
NASDAQ100,1d,hmm_4_states,quantile_4_rolling_240,low_vol,extreme_vol,178
NASDAQ100,1d,hmm_4_states,quantile_4_rolling_240,low_vol,high_vol,261
NASDAQ100,1d,hmm_4_states,quantile_4_rolling_240,low_vol,low_vol,407
NASDAQ100,1d,hmm_4_states,quantile_4_rolling_240,low_vol,medium_vol,318
NASDAQ100,1d,hmm_4_states,quantile_4_rolling_240,medium_vol,extreme_vol,238
NASDAQ100,1d,hmm_4_states,quantile_4_rolling_240,medium_vol,high_vol,321
NASDAQ100,1d,hmm_4_states,quantile_4_rolling_240,medium_vol,low_vol,401
NASDAQ100,1d,hmm_4_states,quantile_4_rolling_240,medium_vol,medium_vol,389
NASDAQ100,1d,hmm_4_states,quantile_4_rolling_30,extreme_vol,extreme_vol,273
NASDAQ100,1d,hmm_4_states,quantile_4_rolling_30,extreme_vol,high_vol,101
NASDAQ100,1d,hmm_4_states,quantile_4_rolling_30,extreme_vol,low_vol,7
NASDAQ100,1d,hmm_4_states,quantile_4_rolling_30,extreme_vol,medium_vol,29
NASDAQ100,1d,hmm_4_states,quantile_4_rolling_30,high_vol,extreme_vol,317
NASDAQ100,1d,hmm_4_states,quantile_4_rolling_30,high_vol,high_vol,323
NASDAQ100,1d,hmm_4_states,quantile_4_rolling_30,high_vol,low_vol,191
NASDAQ100,1d,hmm_4_states,quantile_4_rolling_30,high_vol,medium_vol,270
NASDAQ100,1d,hmm_4_states,quantile_4_rolling_30,low_vol,extreme_vol,178
NASDAQ100,1d,hmm_4_states,quantile_4_rolling_30,low_vol,high_vol,261
NASDAQ100,1d,hmm_4_states,quantile_4_rolling_30,low_vol,low_vol,407
NASDAQ100,1d,hmm_4_states,quantile_4_rolling_30,low_vol,medium_vol,318
NASDAQ100,1d,hmm_4_states,quantile_4_rolling_30,medium_vol,extreme_vol,238
NASDAQ100,1d,hmm_4_states,quantile_4_rolling_30,medium_vol,high_vol,321
NASDAQ100,1d,hmm_4_states,quantile_4_rolling_30,medium_vol,low_vol,401
NASDAQ100,1d,hmm_4_states,quantile_4_rolling_30,medium_vol,medium_vol,389
NASDAQ100,1d,hmm_4_states,quantile_4_rolling_60,extreme_vol,extreme_vol,273
NASDAQ100,1d,hmm_4_states,quantile_4_rolling_60,extreme_vol,high_vol,101
NASDAQ100,1d,hmm_4_states,quantile_4_rolling_60,extreme_vol,low_vol,7
NASDAQ100,1d,hmm_4_states,quantile_4_rolling_60,extreme_vol,medium_vol,29
NASDAQ100,1d,hmm_4_states,quantile_4_rolling_60,high_vol,extreme_vol,317
NASDAQ100,1d,hmm_4_states,quantile_4_rolling_60,high_vol,high_vol,323
NASDAQ100,1d,hmm_4_states,quantile_4_rolling_60,high_vol,low_vol,191
NASDAQ100,1d,hmm_4_states,quantile_4_rolling_60,high_vol,medium_vol,270
NASDAQ100,1d,hmm_4_states,quantile_4_rolling_60,low_vol,extreme_vol,178
NASDAQ100,1d,hmm_4_states,quantile_4_rolling_60,low_vol,high_vol,261
NASDAQ100,1d,hmm_4_states,quantile_4_rolling_60,low_vol,low_vol,407
NASDAQ100,1d,hmm_4_states,quantile_4_rolling_60,low_vol,medium_vol,318
NASDAQ100,1d,hmm_4_states,quantile_4_rolling_60,medium_vol,extreme_vol,238
NASDAQ100,1d,hmm_4_states,quantile_4_rolling_60,medium_vol,high_vol,321
NASDAQ100,1d,hmm_4_states,quantile_4_rolling_60,medium_vol,low_vol,401
NASDAQ100,1d,hmm_4_states,quantile_4_rolling_60,medium_vol,medium_vol,389
SP500,1d,hmm_4_states,quantile_2_rolling_240,extreme_vol,high_vol,290
SP500,1d,hmm_4_states,quantile_2_rolling_240,extreme_vol,low_vol,22
SP500,1d,hmm_4_states,quantile_2_rolling_240,high_vol,high_vol,799
SP500,1d,hmm_4_states,quantile_2_rolling_240,high_vol,low_vol,391
SP500,1d,hmm_4_states,quantile_2_rolling_240,low_vol,high_vol,476
SP500,1d,hmm_4_states,quantile_2_rolling_240,low_vol,low_vol,889
SP500,1d,hmm_4_states,quantile_2_rolling_240,medium_vol,high_vol,447
SP500,1d,hmm_4_states,quantile_2_rolling_240,medium_vol,low_vol,710
SP500,1d,hmm_4_states,quantile_2_rolling_30,extreme_vol,high_vol,290
SP500,1d,hmm_4_states,quantile_2_rolling_30,extreme_vol,low_vol,22
SP500,1d,hmm_4_states,quantile_2_rolling_30,high_vol,high_vol,799
SP500,1d,hmm_4_states,quantile_2_rolling_30,high_vol,low_vol,391
SP500,1d,hmm_4_states,quantile_2_rolling_30,low_vol,high_vol,476
SP500,1d,hmm_4_states,quantile_2_rolling_30,low_vol,low_vol,889
SP500,1d,hmm_4_states,quantile_2_rolling_30,medium_vol,high_vol,447
SP500,1d,hmm_4_states,quantile_2_rolling_30,medium_vol,low_vol,710
SP500,1d,hmm_4_states,quantile_2_rolling_60,extreme_vol,high_vol,290
SP500,1d,hmm_4_states,quantile_2_rolling_60,extreme_vol,low_vol,22
SP500,1d,hmm_4_states,quantile_2_rolling_60,high_vol,high_vol,799
SP500,1d,hmm_4_states,quantile_2_rolling_60,high_vol,low_vol,391
SP500,1d,hmm_4_states,quantile_2_rolling_60,low_vol,high_vol,476
SP500,1d,hmm_4_states,quantile_2_rolling_60,low_vol,low_vol,889
SP500,1d,hmm_4_states,quantile_2_rolling_60,medium_vol,high_vol,447
SP500,1d,hmm_4_states,quantile_2_rolling_60,medium_vol,low_vol,710
SP500,1d,hmm_4_states,quantile_3_rolling_240,extreme_vol,high_vol,253
SP500,1d,hmm_4_states,quantile_3_rolling_240,extreme_vol,low_vol,9
SP500,1d,hmm_4_states,quantile_3_rolling_240,extreme_vol,medium_vol,50
SP500,1d,hmm_4_states,quantile_3_rolling_240,high_vol,high_vol,571
SP500,1d,hmm_4_states,quantile_3_rolling_240,high_vol,low_vol,226
SP500,1d,hmm_4_states,quantile_3_rolling_240,high_vol,medium_vol,393
SP500,1d,hmm_4_states,quantile_3_rolling_240,low_vol,high_vol,252
SP500,1d,hmm_4_states,quantile_3_rolling_240,low_vol,low_vol,597
SP500,1d,hmm_4_states,quantile_3_rolling_240,low_vol,medium_vol,516
SP500,1d,hmm_4_states,quantile_3_rolling_240,medium_vol,high_vol,266
SP500,1d,hmm_4_states,quantile_3_rolling_240,medium_vol,low_vol,509
SP500,1d,hmm_4_states,quantile_3_rolling_240,medium_vol,medium_vol,382
SP500,1d,hmm_4_states,quantile_3_rolling_30,extreme_vol,high_vol,253
SP500,1d,hmm_4_states,quantile_3_rolling_30,extreme_vol,low_vol,9
SP500,1d,hmm_4_states,quantile_3_rolling_30,extreme_vol,medium_vol,50
SP500,1d,hmm_4_states,quantile_3_rolling_30,high_vol,high_vol,571
SP500,1d,hmm_4_states,quantile_3_rolling_30,high_vol,low_vol,226
SP500,1d,hmm_4_states,quantile_3_rolling_30,high_vol,medium_vol,393
SP500,1d,hmm_4_states,quantile_3_rolling_30,low_vol,high_vol,252
SP500,1d,hmm_4_states,quantile_3_rolling_30,low_vol,low_vol,597
SP500,1d,hmm_4_states,quantile_3_rolling_30,low_vol,medium_vol,516
SP500,1d,hmm_4_states,quantile_3_rolling_30,medium_vol,high_vol,266
SP500,1d,hmm_4_states,quantile_3_rolling_30,medium_vol,low_vol,509
SP500,1d,hmm_4_states,quantile_3_rolling_30,medium_vol,medium_vol,382
SP500,1d,hmm_4_states,quantile_3_rolling_60,extreme_vol,high_vol,253
SP500,1d,hmm_4_states,quantile_3_rolling_60,extreme_vol,low_vol,9
SP500,1d,hmm_4_states,quantile_3_rolling_60,extreme_vol,medium_vol,50
SP500,1d,hmm_4_states,quantile_3_rolling_60,high_vol,high_vol,571
SP500,1d,hmm_4_states,quantile_3_rolling_60,high_vol,low_vol,226
SP500,1d,hmm_4_states,quantile_3_rolling_60,high_vol,medium_vol,393
SP500,1d,hmm_4_states,quantile_3_rolling_60,low_vol,high_vol,252
SP500,1d,hmm_4_states,quantile_3_rolling_60,low_vol,low_vol,597
SP500,1d,hmm_4_states,quantile_3_rolling_60,low_vol,medium_vol,516
SP500,1d,hmm_4_states,quantile_3_rolling_60,medium_vol,high_vol,266
SP500,1d,hmm_4_states,quantile_3_rolling_60,medium_vol,low_vol,509
SP500,1d,hmm_4_states,quantile_3_rolling_60,medium_vol,medium_vol,382
SP500,1d,hmm_4_states,quantile_4_rolling_240,extreme_vol,extreme_vol,236
SP500,1d,hmm_4_states,quantile_4_rolling_240,extreme_vol,high_vol,54
SP500,1d,hmm_4_states,quantile_4_rolling_240,extreme_vol,low_vol,7
SP500,1d,hmm_4_states,quantile_4_rolling_240,extreme_vol,medium_vol,15
SP500,1d,hmm_4_states,quantile_4_rolling_240,high_vol,extreme_vol,445
SP500,1d,hmm_4_states,quantile_4_rolling_240,high_vol,high_vol,354
SP500,1d,hmm_4_states,quantile_4_rolling_240,high_vol,low_vol,152
SP500,1d,hmm_4_states,quantile_4_rolling_240,high_vol,medium_vol,239
SP500,1d,hmm_4_states,quantile_4_rolling_240,low_vol,extreme_vol,146
SP500,1d,hmm_4_states,quantile_4_rolling_240,low_vol,high_vol,330
SP500,1d,hmm_4_states,quantile_4_rolling_240,low_vol,low_vol,449
SP500,1d,hmm_4_states,quantile_4_rolling_240,low_vol,medium_vol,440
SP500,1d,hmm_4_states,quantile_4_rolling_240,medium_vol,extreme_vol,179
SP500,1d,hmm_4_states,quantile_4_rolling_240,medium_vol,high_vol,268
SP500,1d,hmm_4_states,quantile_4_rolling_240,medium_vol,low_vol,398
SP500,1d,hmm_4_states,quantile_4_rolling_240,medium_vol,medium_vol,312
SP500,1d,hmm_4_states,quantile_4_rolling_30,extreme_vol,extreme_vol,236
SP500,1d,hmm_4_states,quantile_4_rolling_30,extreme_vol,high_vol,54
SP500,1d,hmm_4_states,quantile_4_rolling_30,extreme_vol,low_vol,7
SP500,1d,hmm_4_states,quantile_4_rolling_30,extreme_vol,medium_vol,15
SP500,1d,hmm_4_states,quantile_4_rolling_30,high_vol,extreme_vol,445
SP500,1d,hmm_4_states,quantile_4_rolling_30,high_vol,high_vol,354
SP500,1d,hmm_4_states,quantile_4_rolling_30,high_vol,low_vol,152
SP500,1d,hmm_4_states,quantile_4_rolling_30,high_vol,medium_vol,239
SP500,1d,hmm_4_states,quantile_4_rolling_30,low_vol,extreme_vol,146
SP500,1d,hmm_4_states,quantile_4_rolling_30,low_vol,high_vol,330
SP500,1d,hmm_4_states,quantile_4_rolling_30,low_vol,low_vol,449
SP500,1d,hmm_4_states,quantile_4_rolling_30,low_vol,medium_vol,440
SP500,1d,hmm_4_states,quantile_4_rolling_30,medium_vol,extreme_vol,179
SP500,1d,hmm_4_states,quantile_4_rolling_30,medium_vol,high_vol,268
SP500,1d,hmm_4_states,quantile_4_rolling_30,medium_vol,low_vol,398
SP500,1d,hmm_4_states,quantile_4_rolling_30,medium_vol,medium_vol,312
SP500,1d,hmm_4_states,quantile_4_rolling_60,extreme_vol,extreme_vol,236
SP500,1d,hmm_4_states,quantile_4_rolling_60,extreme_vol,high_vol,54
SP500,1d,hmm_4_states,quantile_4_rolling_60,extreme_vol,low_vol,7
SP500,1d,hmm_4_states,quantile_4_rolling_60,extreme_vol,medium_vol,15
SP500,1d,hmm_4_states,quantile_4_rolling_60,high_vol,extreme_vol,445
SP500,1d,hmm_4_states,quantile_4_rolling_60,high_vol,high_vol,354
SP500,1d,hmm_4_states,quantile_4_rolling_60,high_vol,low_vol,152
SP500,1d,hmm_4_states,quantile_4_rolling_60,high_vol,medium_vol,239
SP500,1d,hmm_4_states,quantile_4_rolling_60,low_vol,extreme_vol,146
SP500,1d,hmm_4_states,quantile_4_rolling_60,low_vol,high_vol,330
SP500,1d,hmm_4_states,quantile_4_rolling_60,low_vol,low_vol,449
SP500,1d,hmm_4_states,quantile_4_rolling_60,low_vol,medium_vol,440
SP500,1d,hmm_4_states,quantile_4_rolling_60,medium_vol,extreme_vol,179
SP500,1d,hmm_4_states,quantile_4_rolling_60,medium_vol,high_vol,268
SP500,1d,hmm_4_states,quantile_4_rolling_60,medium_vol,low_vol,398
SP500,1d,hmm_4_states,quantile_4_rolling_60,medium_vol,medium_vol,312
VIX,1d,hmm_4_states,quantile_2_rolling_240,extreme_vol,high_vol,1
VIX,1d,hmm_4_states,quantile_2_rolling_240,high_vol,high_vol,447
VIX,1d,hmm_4_states,quantile_2_rolling_240,high_vol,low_vol,185
VIX,1d,hmm_4_states,quantile_2_rolling_240,low_vol,high_vol,639
VIX,1d,hmm_4_states,quantile_2_rolling_240,low_vol,low_vol,932
VIX,1d,hmm_4_states,quantile_2_rolling_240,medium_vol,high_vol,925
VIX,1d,hmm_4_states,quantile_2_rolling_240,medium_vol,low_vol,895
VIX,1d,hmm_4_states,quantile_2_rolling_30,extreme_vol,high_vol,1
VIX,1d,hmm_4_states,quantile_2_rolling_30,high_vol,high_vol,447
VIX,1d,hmm_4_states,quantile_2_rolling_30,high_vol,low_vol,185
VIX,1d,hmm_4_states,quantile_2_rolling_30,low_vol,high_vol,639
VIX,1d,hmm_4_states,quantile_2_rolling_30,low_vol,low_vol,932
VIX,1d,hmm_4_states,quantile_2_rolling_30,medium_vol,high_vol,925
VIX,1d,hmm_4_states,quantile_2_rolling_30,medium_vol,low_vol,895
VIX,1d,hmm_4_states,quantile_2_rolling_60,extreme_vol,high_vol,1
VIX,1d,hmm_4_states,quantile_2_rolling_60,high_vol,high_vol,447
VIX,1d,hmm_4_states,quantile_2_rolling_60,high_vol,low_vol,185
VIX,1d,hmm_4_states,quantile_2_rolling_60,low_vol,high_vol,639
VIX,1d,hmm_4_states,quantile_2_rolling_60,low_vol,low_vol,932
VIX,1d,hmm_4_states,quantile_2_rolling_60,medium_vol,high_vol,925
VIX,1d,hmm_4_states,quantile_2_rolling_60,medium_vol,low_vol,895
VIX,1d,hmm_4_states,quantile_3_rolling_240,extreme_vol,high_vol,1
VIX,1d,hmm_4_states,quantile_3_rolling_240,high_vol,high_vol,339
VIX,1d,hmm_4_states,quantile_3_rolling_240,high_vol,low_vol,97
VIX,1d,hmm_4_states,quantile_3_rolling_240,high_vol,medium_vol,196
VIX,1d,hmm_4_states,quantile_3_rolling_240,low_vol,high_vol,385
VIX,1d,hmm_4_states,quantile_3_rolling_240,low_vol,low_vol,649
VIX,1d,hmm_4_states,quantile_3_rolling_240,low_vol,medium_vol,537
VIX,1d,hmm_4_states,quantile_3_rolling_240,medium_vol,high_vol,617
VIX,1d,hmm_4_states,quantile_3_rolling_240,medium_vol,low_vol,595
VIX,1d,hmm_4_states,quantile_3_rolling_240,medium_vol,medium_vol,608
VIX,1d,hmm_4_states,quantile_3_rolling_30,extreme_vol,high_vol,1
VIX,1d,hmm_4_states,quantile_3_rolling_30,high_vol,high_vol,339
VIX,1d,hmm_4_states,quantile_3_rolling_30,high_vol,low_vol,97
VIX,1d,hmm_4_states,quantile_3_rolling_30,high_vol,medium_vol,196
VIX,1d,hmm_4_states,quantile_3_rolling_30,low_vol,high_vol,385
VIX,1d,hmm_4_states,quantile_3_rolling_30,low_vol,low_vol,649
VIX,1d,hmm_4_states,quantile_3_rolling_30,low_vol,medium_vol,537
VIX,1d,hmm_4_states,quantile_3_rolling_30,medium_vol,high_vol,617
VIX,1d,hmm_4_states,quantile_3_rolling_30,medium_vol,low_vol,595
VIX,1d,hmm_4_states,quantile_3_rolling_30,medium_vol,medium_vol,608
VIX,1d,hmm_4_states,quantile_3_rolling_60,extreme_vol,high_vol,1
VIX,1d,hmm_4_states,quantile_3_rolling_60,high_vol,high_vol,339
VIX,1d,hmm_4_states,quantile_3_rolling_60,high_vol,low_vol,97
VIX,1d,hmm_4_states,quantile_3_rolling_60,high_vol,medium_vol,196
VIX,1d,hmm_4_states,quantile_3_rolling_60,low_vol,high_vol,385
VIX,1d,hmm_4_states,quantile_3_rolling_60,low_vol,low_vol,649
VIX,1d,hmm_4_states,quantile_3_rolling_60,low_vol,medium_vol,537
VIX,1d,hmm_4_states,quantile_3_rolling_60,medium_vol,high_vol,617
VIX,1d,hmm_4_states,quantile_3_rolling_60,medium_vol,low_vol,595
VIX,1d,hmm_4_states,quantile_3_rolling_60,medium_vol,medium_vol,608
VIX,1d,hmm_4_states,quantile_4_rolling_240,extreme_vol,extreme_vol,1
VIX,1d,hmm_4_states,quantile_4_rolling_240,high_vol,extreme_vol,269
VIX,1d,hmm_4_states,quantile_4_rolling_240,high_vol,high_vol,178
VIX,1d,hmm_4_states,quantile_4_rolling_240,high_vol,low_vol,64
VIX,1d,hmm_4_states,quantile_4_rolling_240,high_vol,medium_vol,121
VIX,1d,hmm_4_states,quantile_4_rolling_240,low_vol,extreme_vol,277
VIX,1d,hmm_4_states,quantile_4_rolling_240,low_vol,high_vol,362
VIX,1d,hmm_4_states,quantile_4_rolling_240,low_vol,low_vol,496
VIX,1d,hmm_4_states,quantile_4_rolling_240,low_vol,medium_vol,436
VIX,1d,hmm_4_states,quantile_4_rolling_240,medium_vol,extreme_vol,459
VIX,1d,hmm_4_states,quantile_4_rolling_240,medium_vol,high_vol,466
VIX,1d,hmm_4_states,quantile_4_rolling_240,medium_vol,low_vol,446
VIX,1d,hmm_4_states,quantile_4_rolling_240,medium_vol,medium_vol,449
VIX,1d,hmm_4_states,quantile_4_rolling_30,extreme_vol,extreme_vol,1
VIX,1d,hmm_4_states,quantile_4_rolling_30,high_vol,extreme_vol,269
VIX,1d,hmm_4_states,quantile_4_rolling_30,high_vol,high_vol,178
VIX,1d,hmm_4_states,quantile_4_rolling_30,high_vol,low_vol,64
VIX,1d,hmm_4_states,quantile_4_rolling_30,high_vol,medium_vol,121
VIX,1d,hmm_4_states,quantile_4_rolling_30,low_vol,extreme_vol,277
VIX,1d,hmm_4_states,quantile_4_rolling_30,low_vol,high_vol,362
VIX,1d,hmm_4_states,quantile_4_rolling_30,low_vol,low_vol,496
VIX,1d,hmm_4_states,quantile_4_rolling_30,low_vol,medium_vol,436
VIX,1d,hmm_4_states,quantile_4_rolling_30,medium_vol,extreme_vol,459
VIX,1d,hmm_4_states,quantile_4_rolling_30,medium_vol,high_vol,466
VIX,1d,hmm_4_states,quantile_4_rolling_30,medium_vol,low_vol,446
VIX,1d,hmm_4_states,quantile_4_rolling_30,medium_vol,medium_vol,449
VIX,1d,hmm_4_states,quantile_4_rolling_60,extreme_vol,extreme_vol,1
VIX,1d,hmm_4_states,quantile_4_rolling_60,high_vol,extreme_vol,269
VIX,1d,hmm_4_states,quantile_4_rolling_60,high_vol,high_vol,178
VIX,1d,hmm_4_states,quantile_4_rolling_60,high_vol,low_vol,64
VIX,1d,hmm_4_states,quantile_4_rolling_60,high_vol,medium_vol,121
VIX,1d,hmm_4_states,quantile_4_rolling_60,low_vol,extreme_vol,277
VIX,1d,hmm_4_states,quantile_4_rolling_60,low_vol,high_vol,362
VIX,1d,hmm_4_states,quantile_4_rolling_60,low_vol,low_vol,496
VIX,1d,hmm_4_states,quantile_4_rolling_60,low_vol,medium_vol,436
VIX,1d,hmm_4_states,quantile_4_rolling_60,medium_vol,extreme_vol,459
VIX,1d,hmm_4_states,quantile_4_rolling_60,medium_vol,high_vol,466
VIX,1d,hmm_4_states,quantile_4_rolling_60,medium_vol,low_vol,446
VIX,1d,hmm_4_states,quantile_4_rolling_60,medium_vol,medium_vol,449
